Parameter 1, Parameter 2, Parameter 3, Parameter 4, Parameter 5, Parameter 6, Parameter 7, Parameter 8, Objective 1, Objective 2,Purity,Recovery,Specific energy,Productivity, Cycles, Number
41.29420071,7.820819992,97.95624659,0.111446368,0.01041373,0.055671731,1.289338314,0.393726613,21.54585171,0.942529754,0.915083551,0.923433336,21.54585171,1.060974463,300,42164620
42.50498181,12.42180059,112.670525,0.115011829,0.010198106,0.051848682,1.488550714,0.257701476,20.55970846,0.897838429,0.960536205,0.901284845,20.55970846,1.113786142,160,78679089
124.2161192,8.858089163,120.1917176,0.122088223,0.014126208,0.08887093,0.457768617,0.323836707,18.60389174,1.468645969,0.950527759,0.902220519,18.60389174,0.680899292,89,97692158
122.6642757,14.2113051,135.0042074,0.116387033,0.014521296,0.09771199,0.448609652,0.156199716,17.19980133,1.62098819,0.952270188,0.89942309,17.19980133,0.616907641,262,12396444
41.00790441,10.82343532,104.2049166,0.133817827,0.011305437,0.056141241,1.515196733,0.305787523,20.58131515,0.866406506,0.950005754,0.900892422,20.58131515,1.154192625,138,92911723
41.14501572,9.968742448,84.96794401,0.115600236,0.01041373,0.064138026,1.498452398,0.410172206,21.69060818,0.783945906,0.959635571,0.892373485,21.69060818,1.275598218,193,18034934
41.36414717,12.04278607,139.4231485,0.107264758,0.012965455,0.054787983,1.503794198,0.163841139,19.08175586,1.059438565,0.963483428,0.898393548,19.08175586,0.943896167,281,10716542
39.22463615,7.100469498,98.31612927,0.115346268,0.010097728,0.094009515,1.514750493,0.402533766,22.12880506,0.848082979,0.952561348,0.907349833,22.12880506,1.179129902,244,93289092
35.85330885,11.7234776,102.0633795,0.135109017,0.010802231,0.056141241,1.515196733,0.305787523,21.2257265,0.937675014,0.93759976,0.91571438,21.2257265,1.066467577,300,81492161
41.4426392,30.39647045,98.31612927,0.115004229,0.01019774,0.094121756,1.616837641,0.415898825,22.3079383,0.892003948,0.966191677,0.8852613,22.3079383,1.121071272,256,17865638
40.94143019,12.12240304,104.4932595,0.115552637,0.012024437,0.054333172,0.964236013,0.136260366,19.17546708,1.329928604,0.91480697,0.932737498,19.17546708,0.751920063,300,45371048
37.85738294,12.04283576,80.14365851,0.117388466,0.010741734,0.055053188,1.513215286,0.146049474,18.54095213,0.820384374,0.958731072,0.876040685,18.54095213,1.218940819,261,54077780
41.00790441,11.7234776,102.0633795,0.135118212,0.010938764,0.056141241,1.746257964,0.305787523,20.79711483,0.763197293,0.962529423,0.88235568,20.79711483,1.310277184,182,13704381
120.4470908,11.82459749,131.8570783,0.144526319,0.014243832,0.072872745,0.448609652,0.15545659,16.96014908,1.600831767,0.932190266,0.907941454,16.96014908,0.62467526,191,43211588
123.1258858,10.5649,97.95624659,0.11771445,0.01116076,0.061343407,1.499580636,0.411894867,21.8380967,0.719042123,0.99198175,0.523487328,21.8380967,1.390739107,300,81455538
121.6939289,11.82374825,110.6759401,0.111703594,0.01090014,0.056268844,0.448609652,0.136381801,17.40729195,1.470186036,0.952937344,0.903936386,17.40729195,0.680186028,271,37661126
37.73251231,6.811949656,98.87224639,0.099776592,0.010031241,0.097117417,1.487218517,0.117111542,18.68360783,0.89455771,0.961592598,0.888291466,18.68360783,1.117870864,248,70846759
36.99892337,9.994660442,108.8508836,0.131476255,0.013921038,0.052339757,0.560824696,0.256107042,23.78868442,2.402530082,0.729711196,0.972634894,23.78868442,0.416227879,300,8720134
41.43168174,12.24968181,123.6359906,0.14482514,0.010910659,0.054695313,1.560703136,0.254802155,20.34904382,0.934966105,0.946201777,0.907196259,20.34904382,1.069557489,206,81416901
36.62510073,7.15005818,93.58949443,0.114663664,0.010330269,0.072862947,1.570885049,0.7720312,23.78740757,0.81622519,0.937643133,0.911755699,23.78740757,1.225152093,300,67750747
41.34972259,3.195650549,102.0633795,0.151571825,0.010250119,0.081951819,1.480707843,0.305414985,20.21078268,0.823318718,0.840200762,0.920513707,20.21078268,1.214596459,295,18859602
42.75110963,12.24968181,113.2387516,0.109195682,0.010910659,0.054684622,1.560703136,0.254802155,20.40086974,0.866096626,0.968561517,0.891122471,20.40086974,1.154605583,260,85749109
37.69091209,11.50591754,109.6884986,0.116474431,0.010572136,0.064018155,1.534710321,0.148748738,19.32510036,0.939550767,0.956511993,0.900031311,19.32510036,1.064338443,17,3106915
124.2161192,8.858089163,120.1917176,0.116855087,0.014126208,0.08887093,1.509565078,0.323836707,20.79661935,0.765109104,0.993625513,0.525170855,20.79661935,1.307003139,139,25279393
41.03203386,11.98138878,102.0633795,0.133817827,0.010979782,0.054717294,1.515196733,0.256621636,20.18516357,0.863449688,0.951267817,0.898841225,20.18516357,1.158145071,88,67518981
117.8793356,11.82459749,102.0737793,0.111398454,0.010880206,0.073255537,0.448609652,0.136381801,17.47588653,1.454916257,0.952571331,0.901460759,17.47588653,0.687324782,183,50725238
41.14546557,7.449400412,102.0633795,0.116255607,0.014133832,0.085312654,1.480737008,0.314668616,19.87817979,0.871175248,0.95478705,0.890766296,19.87817979,1.14787467,179,88501714
41.36414717,12.04278607,105.3966219,0.107264758,0.012965455,0.054787983,1.517089007,0.196778512,19.21699073,0.896050753,0.966590686,0.884830816,19.21699073,1.116008213,209,64149620
120.3726143,11.82459749,109.5997037,0.111712641,0.010420532,0.054786247,0.448609652,0.122116823,17.2317508,1.482984909,0.951317021,0.904169303,17.2317508,0.674315695,217,84845602
41.06092647,8.790947231,112.072441,0.129440101,0.011365824,0.082579874,1.515196228,0.256290437,20.26825135,0.894980588,0.95306606,0.901861594,20.26825135,1.117342671,10,71047886
41.56232758,11.92368387,131.8570783,0.108902555,0.010238376,0.072872745,0.448609652,0.153194602,26.21270167,3.061645942,0.791989209,0.979075025,26.21270167,0.326621699,300,32935781
41.05926992,8.526299321,112.072441,0.129440101,0.011365824,0.082579874,1.414951231,0.132186156,18.49301251,0.961675507,0.948949001,0.89877786,18.49301251,1.039851793,297,2199319
120.0315429,11.38088377,102.0633795,0.116255607,0.01426856,0.087346371,1.480737008,0.314668616,20.70776731,0.756672672,0.995460607,0.51842757,20.70776731,1.321575414,99,74161513
41.58520758,12.03604934,106.6305005,0.107264758,0.011990256,0.054787983,1.294352338,0.163841139,18.98405271,1.010111948,0.954971011,0.903100404,18.98405271,0.98998928,134,19690851
41.08749453,7.142360397,103.0245974,0.099163837,0.010014722,0.072859443,1.764493262,0.303308258,21.15778991,0.736918518,0.965338726,0.883705136,21.15778991,1.357002132,229,4267423
41.14546557,7.405520228,102.0633795,0.116255607,0.010250119,0.085312654,0.42894329,0.345804438,29.46982263,2.707322271,0.672077875,0.989480671,29.46982263,0.36936866,300,51094771
36.65583322,12.03041288,105.1901296,0.10526093,0.01092461,0.054534631,1.334672484,0.143277727,19.35435345,1.06227288,0.946531658,0.913842029,19.35435345,0.941377699,300,99560971
199.9967473,12.04548816,170.3597027,0.136234813,0.010213976,0.114287678,0.477372843,0.128255835,16.31652938,1.366521486,0.978379593,0.848900126,16.31652938,0.731785054,300,71610552
120.3726143,11.81765759,117.4465761,0.111418174,0.010979818,0.054776378,0.44053789,0.128788698,17.4528139,1.54638001,0.948847085,0.909950969,17.4528139,0.646671577,194,39179776
39.0395943,7.140318162,125.1532965,0.145988091,0.012520992,0.101164594,1.664515087,0.246353136,20.00989133,0.900627538,0.947830723,0.900057715,20.00989133,1.110336913,257,72577841
41.36414717,12.04972596,105.3966219,0.107264758,0.013622494,0.054787983,1.302424361,0.162529099,18.62646943,1.028625406,0.955090009,0.897830313,18.62646943,0.972171204,209,88895406
120.0338426,10.590818,107.5196689,0.092207584,0.010250336,0.052339757,0.448609652,0.323836707,20.14036821,1.438065265,0.950828304,0.918175649,20.14036821,0.695378732,173,28782815
41.05714495,11.7234776,102.0633795,0.124834093,0.010979782,0.058413301,1.515196733,0.324515528,20.94810222,0.862848792,0.955986411,0.899467187,20.94810222,1.158951615,113,88400602
37.31096297,11.7234776,104.2049166,0.133817827,0.011305437,0.056141241,1.515196733,0.305787523,20.96467359,0.932349598,0.941396179,0.911865959,20.96467359,1.072559051,233,95437678
120.3726143,11.82459749,117.4465761,0.111418174,0.010979818,0.059531025,0.448609652,0.127476657,17.39567968,1.52374021,0.951991364,0.906855382,17.39567968,0.656279852,215,30191193
121.6939289,11.82374825,110.6759401,0.107556139,0.01090014,0.056268844,0.448609652,0.136381801,17.44948744,1.47159796,0.955341589,0.903069105,17.44948744,0.679533424,238,1152207
41.05926992,5.981504416,101.5620489,0.13060356,0.011675057,0.154046343,1.515196228,0.413226253,21.52956536,0.834212816,0.952922317,0.898445666,21.52956536,1.19873488,214,12796255
36.62510073,7.142360397,104.4480641,0.099163837,0.010004356,0.072859443,1.73105406,0.39237443,22.20704756,0.799805623,0.952642372,0.903539894,22.20704756,1.250303789,112,17101668
41.05926992,8.784210499,112.072441,0.129440101,0.011864594,0.082579874,1.515196228,0.390861719,21.22384957,0.894073988,0.952952523,0.902776749,21.22384957,1.118475667,246,36360295
37.7933078,11.80889657,109.6884986,0.117388466,0.010741734,0.068514961,1.513215286,0.14442551,19.21544903,0.95238718,0.955079401,0.900512792,19.21544903,1.049993134,132,40070612
41.36414717,12.04284115,102.6563016,0.09225131,0.012965455,0.054787983,1.108115665,0.163841139,19.1884745,1.167221166,0.947914737,0.914377446,19.1884745,0.856735664,300,84083975
41.16405967,7.21811076,104.1921138,0.10791824,0.010044313,0.054787983,1.294352338,0.163986023,18.9409513,0.97425759,0.89865178,0.921873155,18.9409513,1.026422591,300,14428095
32.83778174,7.142360397,97.8546307,0.099163837,0.010019193,0.055714876,1.730549343,0.141523036,19.05159677,0.841396643,0.916964223,0.905928059,19.05159677,1.188500106,300,12406628
36.62510073,7.072802906,103.1624251,0.15509601,0.010014722,0.072919011,1.73105406,0.257803148,20.67000301,0.794720235,0.934086956,0.903908986,20.67000301,1.25830444,221,39767452
120.3726143,13.05693968,109.5997037,0.111703594,0.010495053,0.054472855,0.375767811,0.122243409,18.03543147,1.739053591,0.934745049,0.924010396,18.03543147,0.575025408,300,47012358
41.26347207,12.04278607,95.7731465,0.107264758,0.010058805,0.054787983,1.354446682,0.144525897,18.92897356,0.935288796,0.957733452,0.896457919,18.92897356,1.069188473,258,14792787
42.05270555,12.04283576,123.1418253,0.117400448,0.010565688,0.072201452,1.517959585,0.923741881,24.00288099,0.93707107,0.959708842,0.908487266,24.00288099,1.067154917,260,3770095
41.93436266,12.41501471,98.0417753,0.0862315,0.012370861,0.069853079,1.236172315,0.163868717,19.30698356,1.022513767,0.968711956,0.892617898,19.30698356,0.977981943,300,623053
41.34978471,11.47472171,97.98132635,0.111621872,0.010386882,0.054653568,1.501646155,0.371880025,21.55063391,0.849758414,0.95849749,0.900500632,21.55063391,1.176805058,28,9604139
37.73251231,6.811949656,109.6884986,0.115276419,0.010341511,0.097117417,1.487218517,0.140350681,19.23919114,0.937846529,0.951019634,0.904469606,19.23919114,1.066272539,50,56166732
120.4421221,12.24878441,108.8508836,0.115482485,0.013065216,0.051616688,1.504912454,0.323836707,20.56593892,0.738622393,0.991178885,0.541154286,20.56593892,1.353871761,88,95657307
37.85738294,12.11756469,109.7082682,0.117388466,0.010455237,0.05596813,1.487218517,0.144962868,19.24064323,0.970237947,0.952317747,0.904420707,19.24064323,1.030675004,211,28736175
41.16523153,11.7234776,99.08597325,0.133817827,0.01079739,0.056141241,1.54991756,0.305787523,20.72330098,0.831765346,0.953346324,0.896541016,20.72330098,1.202262159,207,67530287
120.0338426,10.590818,110.3178739,0.099285038,0.014124339,0.052339757,1.768358235,0.72140816,24.05939955,0.714285518,0.991364025,0.474407996,24.05939955,1.400000385,300,26935426
47.01914451,11.96905454,103.0079366,0.098516335,0.012446127,0.085649739,1.741337302,0.39237443,21.35629579,0.727830596,0.987123211,0.841773219,21.35629579,1.373946089,233,40808658
61.13947079,7.405520228,98.35464218,0.115668204,0.010250119,0.085312654,1.494375485,0.314668616,20.11392751,0.681012215,0.983209471,0.82991164,20.11392751,1.468402442,177,15151949
41.58686412,11.98388356,106.6305005,0.107264758,0.01205332,0.054787983,1.294352338,0.163841139,18.96832571,1.010373492,0.955027264,0.902866663,18.96832571,0.989733013,11,46610171
118.4376593,12.04236375,125.857841,0.111703594,0.014521296,0.061192302,0.448609652,0.15625206,17.18131401,1.592805467,0.952048946,0.901841217,17.18131401,0.627823059,208,3689313
36.64099102,12.22947165,105.583911,0.10526093,0.010699261,0.054508981,1.563822475,0.188231473,20.0508596,0.918511431,0.95994573,0.902007955,20.0508596,1.088718079,3,8318628
40.86970291,7.405520228,98.35464218,0.115668204,0.010497877,0.085312654,1.480737008,0.314668616,20.996145,0.840076104,0.952244001,0.902133963,20.996145,1.190368343,174,26837251
120.4421221,17.79625198,134.7402588,0.111703594,0.014521296,0.071464934,0.265087175,0.137624897,19.30763356,2.710131053,0.898419426,0.936358473,19.30763356,0.368985846,300,15459354
39.01447953,11.7234776,104.1851469,0.133817827,0.011305437,0.056141241,1.515196733,0.312531674,20.83507679,0.900201859,0.946489874,0.906357247,20.83507679,1.110861958,300,94758971
36.62510073,7.15005818,97.8546307,0.092086383,0.010019193,0.072862947,0.416473762,0.336513786,31.79369209,2.914621844,0.587319514,0.993752352,31.79369209,0.343097682,300,41423706
41.34921062,7.405520228,102.0633795,0.116255607,0.010250119,0.086109829,1.635011975,0.305414985,21.06863829,0.787742496,0.960995687,0.892157691,21.06863829,1.269450366,191,11408806
37.73251231,6.811949656,109.6884986,0.115276419,0.010341511,0.097117417,1.725174251,0.140350681,19.21927387,0.827011925,0.964347519,0.884210997,19.21927387,1.209172407,254,40653001
37.67087998,7.859181495,109.6884986,0.11722404,0.010256609,0.097117417,1.505311298,0.141211958,19.30949632,0.933865303,0.953857839,0.902566003,19.30949632,1.07081824,191,29828566
41.36414717,12.79301346,102.6563016,0.064859538,0.012965455,0.054674047,1.294352338,0.174991393,19.73482171,1.040634992,0.979882392,0.883026434,19.73482171,0.960951734,245,2388590
41.4419859,7.279282588,98.31612927,0.115004229,0.01019774,0.089094956,0.468498869,0.36654372,28.54673002,2.429299928,0.712002258,0.986001996,28.54673002,0.411641226,300,37072856
124.2161192,12.0416943,120.2539397,0.161447822,0.014126208,0.08887093,0.60298291,0.323836707,17.7742504,1.168303281,0.953797575,0.873639826,17.7742504,0.855942131,284,93177858
36.62510073,7.142360397,97.8546307,0.075909999,0.010019193,0.072862947,1.729089844,0.735368788,24.03503052,0.774851255,0.960154166,0.900351693,24.03503052,1.290570279,162,46271153
120.4470908,12.05306959,131.8570783,0.108896861,0.014243832,0.072872745,0.452693199,0.155577718,17.2914524,1.598639296,0.955674882,0.900984822,17.2914524,0.625531977,48,70944834
39.77120783,11.7234776,102.0633795,0.135555828,0.010938764,0.056141241,1.515196733,0.307099089,20.79254165,0.875126959,0.947867085,0.903824366,20.79254165,1.142691343,203,45767210
36.64099102,12.18539656,105.2729821,0.10526093,0.01092461,0.054508981,1.512586777,0.192460935,20.04689406,0.946458983,0.957234557,0.905024027,20.04689406,1.056569822,213,45948421
40.94915558,7.405520228,102.0633795,0.116230656,0.010250119,0.085312654,1.480737008,0.314668616,21.12903723,0.852137469,0.951217119,0.905341552,21.12903723,1.173519575,116,52607703
37.79467259,12.04283576,109.6884986,0.108616826,0.010747072,0.054894094,1.513215286,0.260562217,20.88519851,0.948610318,0.956485369,0.909148983,20.88519851,1.054173649,199,29232790
41.00516598,9.998757779,97.95624659,0.111621872,0.01041373,0.055788201,1.498452398,0.390561514,21.61972517,0.839948496,0.954340745,0.902281813,21.61972517,1.190549189,300,4254600
37.85738294,12.04283576,109.9147938,0.117388466,0.010741734,0.050885523,1.513215286,0.146049474,19.12550715,0.9556899,0.951821969,0.902414169,19.12550715,1.046364517,234,43457603
41.13774018,12.12240304,138.519786,0.103144003,0.012024437,0.054333172,1.503094557,0.136260366,18.92982822,1.055047522,0.965052267,0.898314912,18.92982822,0.947824604,165,18784818
36.62510073,7.072802906,103.1624251,0.11841542,0.010014722,0.072919011,1.493098326,0.39237443,22.11380873,0.904447432,0.928457314,0.920827254,22.11380873,1.105647453,300,55959656
37.85738294,8.85923062,109.6884986,0.117400448,0.010565688,0.055053188,1.368001636,0.144755476,19.03528367,1.015604178,0.924410413,0.918444241,19.03528367,0.984635572,299,88813702
41.45358231,12.75175078,104.8795627,0.118160431,0.010253691,0.053211455,1.514854485,0.254802155,20.58744054,0.882130387,0.959153173,0.900119843,20.58744054,1.133619264,57,68205385
41.05714495,11.7234776,101.8370843,0.134103248,0.010880169,0.056141241,1.515196733,0.333551461,20.97695968,0.860913555,0.950760281,0.901489087,20.97695968,1.161556807,252,34094414
36.43663962,12.02738029,104.9814788,0.098437877,0.010519673,0.054891228,1.504493204,0.146049474,19.55673028,0.974191214,0.959080207,0.903325349,19.55673028,1.026492526,253,31776557
41.58686412,11.81431396,106.6305005,0.107264758,0.011990256,0.054787983,1.294352338,0.163720011,18.98188381,1.01012978,0.954975403,0.903084462,18.98188381,0.989971803,221,77688044
121.6729488,12.22099794,105.5938535,0.099064177,0.010976605,0.054508981,1.563807986,0.195456679,20.15660982,0.754096444,0.99317097,0.495980457,20.15660982,1.326090327,80,24074325
37.74923859,11.9978322,109.6884986,0.117388466,0.01056035,0.068674108,1.513215286,0.14442551,19.25924387,0.951779392,0.954959632,0.901088887,19.25924387,1.050663639,149,67066759
120.3726143,11.82374825,115.6300785,0.116464113,0.01090014,0.056118069,1.59536271,0.244226341,20.8214041,0.739568523,0.992670366,0.521495459,20.8214041,1.352139753,169,62564502
41.14501572,9.968742448,97.95624659,0.111507881,0.01041373,0.055772413,1.498452398,0.329078392,21.11560744,0.841052034,0.954646856,0.901097935,21.11560744,1.188987078,171,42119441
37.85738294,12.12110533,111.8613343,0.117388466,0.010726306,0.055053188,1.487207289,0.128687618,18.86011792,0.98399503,0.952646898,0.901692104,18.86011792,1.016265296,79,90510108
41.05714495,11.75907897,102.3743083,0.133817827,0.012365113,0.056141241,1.566417943,0.305787523,20.25610183,0.842036989,0.955020635,0.891559324,20.25610183,1.187596285,262,73964316
120.0777215,6.811949656,109.6884986,0.107369831,0.012432744,0.097117417,1.487908434,0.140350681,18.5475745,0.775066819,0.990625853,0.511648156,18.5475745,1.290211341,134,6675662
38.00852609,7.142360397,97.8546307,0.117314579,0.010027825,0.112124849,1.733935902,0.822492539,24.35298284,0.760981814,0.963377683,0.895636434,24.35298284,1.314091851,231,6910191
41.58686412,12.04278607,106.6305005,0.123978025,0.011990256,0.052713697,1.279619768,0.163841139,18.82049498,1.01679739,0.943539665,0.907491184,18.82049498,0.983480101,209,50700829
39.17611814,8.858089163,120.1817751,0.122088223,0.013947191,0.08887093,0.457768617,0.323836707,26.29740967,2.985134187,0.771785261,0.971892637,26.29740967,0.334993316,300,38578710
41.40761758,12.12110533,111.8613343,0.117388466,0.010726306,0.079850954,1.488004408,0.127778452,18.6549203,0.938992117,0.960448174,0.889727271,18.6549203,1.064971667,241,8977148
41.45358231,12.75175078,120.7826807,0.118206076,0.010253691,0.053211455,1.514854485,0.255024209,20.77749075,0.952736979,0.957547399,0.90790814,20.77749075,1.049607627,213,97745882
41.34972259,7.405520228,114.4303594,0.116255607,0.010250119,0.085619699,1.480737008,0.205559767,20.03109974,0.915738134,0.950872641,0.906885601,20.03109974,1.092015241,230,78524005
41.26347207,12.04278607,102.9543902,0.107264758,0.014222499,0.054617671,1.269961009,0.156243764,18.39731295,1.038582534,0.953665812,0.896669253,18.39731295,0.962850777,161,54721837
118.0194096,10.590818,107.5196689,0.092321575,0.014126208,0.052355546,0.448609652,0.399656016,19.26283909,1.473185953,0.954012746,0.904411617,19.26283909,0.678800934,208,21529015
40.18257065,12.44656027,117.4465761,0.110026547,0.011499454,0.064583837,0.531671328,0.127496071,23.5214695,2.533411466,0.814684848,0.971582068,23.5214695,0.394724668,300,86154991
37.89175125,7.279282588,98.31612927,0.157359289,0.010097728,0.095855212,1.513953374,0.406365367,22.00778435,0.853185437,0.928847054,0.914920048,22.00778435,1.17207814,260,37688251
41.14546557,6.36147183,102.0633795,0.116255607,0.010250119,0.085312654,1.480737008,0.345804438,21.27266409,0.849124934,0.940191734,0.908553532,21.27266409,1.177683001,240,72093831
120.0338426,10.590818,107.5196689,0.092207584,0.014124339,0.052339757,0.448609652,0.323836707,18.73261625,1.464129405,0.955842687,0.901831251,18.73261625,0.682999738,37,63453781
42.75110963,12.24968181,123.6359906,0.14482514,0.010910659,0.054713733,1.560703136,0.251246881,20.16100242,0.906036032,0.95062091,0.901683102,20.16100242,1.103708864,131,63852356
41.29420071,9.968742448,97.95624659,0.111621872,0.01041373,0.055796593,1.48747496,0.30633574,20.90330612,0.846949229,0.954040436,0.901427311,20.90330612,1.180708318,133,58357727
120.3726143,12.30849517,110.6759401,0.111703594,0.01090014,0.056279536,1.609945489,0.136381801,19.43490994,0.782661088,0.992535736,0.479208407,19.43490994,1.277692242,111,640201
41.97673893,8.784210499,93.28324207,0.129440101,0.011365824,0.083491242,1.515196228,0.413226253,21.32874893,0.796076277,0.95644404,0.891879406,21.32874893,1.256161034,185,13596770
41.14593762,8.84676219,102.0633795,0.116255607,0.010250119,0.084424985,1.480737008,0.299786621,21.11848733,0.864881723,0.958232474,0.902495242,21.11848733,1.156227463,209,35602562
39.0395943,1.226643187,92.73640893,0.11168034,0.010375969,0.10134329,0.517764844,0.138509085,23.12621402,2.089675772,0.359319852,0.998964979,23.12621402,0.478543137,300,350093
114.0537238,7.324086959,93.77938714,0.092207584,0.014124339,0.056482105,0.448609652,0.323836707,18.38401368,1.388861756,0.909749466,0.911527878,18.38401368,0.720014066,237,76258148
130.1624284,10.590818,107.5196689,0.074411125,0.014126208,0.050231254,0.448609652,0.32382702,18.5847606,1.422084778,0.967735234,0.890291259,18.5847606,0.703192957,231,13514998
41.05926992,7.342968537,116.2937808,0.129533737,0.011294526,0.082579874,1.515196228,0.256290437,20.22186849,0.905819165,0.946302101,0.905759005,20.22186849,1.103973109,262,13425488
120.4470908,11.82459749,131.8570783,0.110070519,0.014243832,0.072872745,0.452693199,0.160018958,17.33502699,1.597513455,0.954860446,0.901619566,17.33502699,0.625972818,134,70821557
34.22984618,12.12110533,111.8613343,0.117388466,0.010726306,0.055053188,1.487207289,0.128687618,19.33049588,1.060235725,0.941514718,0.914748786,19.33049588,0.943186479,286,94298666
36.64099102,11.73625102,105.583911,0.10526093,0.010699261,0.054508981,0.402497358,0.188231473,29.19742662,3.248699733,0.676427166,0.990853952,29.19742662,0.307815459,300,65429805
36.62510073,9.387243194,97.8546307,0.099163837,0.01000946,0.072862947,1.733935902,0.723567596,24.13582322,0.785285296,0.968249686,0.896843508,24.13582322,1.273422544,256,6283360
42.83300757,5.027952854,101.1215295,0.116196707,0.010040941,0.072859443,1.73105406,0.39237443,21.34507802,0.703707808,0.93448193,0.888894163,21.34507802,1.421044343,244,88096830
41.46618283,11.7234776,104.2049166,0.133817827,0.01231562,0.056141241,1.515196733,0.305787523,20.27507267,0.875303882,0.951877755,0.896801617,20.27507267,1.142460374,148,72614325
41.00790441,11.7234776,102.0633795,0.133944554,0.010938764,0.056141241,1.515196733,0.301225474,20.66510152,0.861872846,0.951032805,0.900485703,20.66510152,1.160263959,184,10668412
43.67102488,10.08181177,107.5107161,0.111621872,0.010393675,0.052092032,1.501646155,0.411894867,21.59841955,0.838549373,0.956349968,0.900045102,21.59841955,1.192535624,300,33033422
35.72645582,12.73513122,103.5096085,0.100355727,0.012382993,0.1291736,1.309974453,0.176312969,20.15134997,1.102008004,0.950435989,0.911828902,20.15134997,0.907434426,300,73974611
119.7341559,10.590818,107.5196689,0.092207584,0.015914518,0.050973919,0.448609652,0.323836707,18.17059868,1.477406308,0.956406686,0.893727159,18.17059868,0.676861873,203,32178785
37.75189122,12.12111832,111.8613343,0.117388466,0.012039344,0.055053188,1.487207289,0.128687618,18.57735377,0.988778312,0.953623146,0.897330213,18.57735377,1.011349043,284,15757318
41.4419859,7.279282588,98.31612927,0.115339145,0.010097728,0.094121756,1.514750493,0.405185298,21.97410082,0.822097123,0.957265581,0.901162723,21.97410082,1.216401288,83,77656918
42.75110963,12.24968181,123.6359906,0.14482514,0.010910659,0.05456835,1.560703136,0.254802155,20.19925399,0.905900599,0.95059023,0.901817458,20.19925399,1.10387387,49,19804006
37.85738294,12.11756469,109.6884986,0.117388466,0.010741734,0.056084401,1.487218517,0.144962868,19.17223453,0.971238713,0.952564962,0.903489323,19.17223453,1.029612995,15,96645711
124.2161192,8.858089163,120.2539397,0.117604037,0.014126208,0.08887093,0.311425475,0.323836707,20.09536178,2.091561192,0.914511706,0.931218073,20.09536178,0.478111759,272,47512292
41.16298268,7.405520228,102.0633795,0.116255607,0.010649738,0.132940716,1.480737008,0.320891231,21.30784674,0.861391952,0.958581043,0.900883212,21.30784674,1.160911705,300,54675404
42.07301755,7.293279542,105.4791,0.116525338,0.010155028,0.10057659,1.501168421,0.322426183,21.30764199,0.848710517,0.95899749,0.90102038,21.30764199,1.178258051,34,38507319
50.67010218,6.36779563,98.33063471,0.126384084,0.01009983,0.08573752,1.515193497,0.449520212,21.43415612,0.713857326,0.96253408,0.874023723,21.43415612,1.400840144,286,35567681
41.04692191,12.12239006,138.519786,0.115552637,0.010711399,0.054333172,1.686846168,0.136260366,19.15533518,0.947390846,0.967290932,0.891419119,19.15533518,1.055530571,218,65963809
31.62460492,12.30769821,96.77730872,0.098363991,0.014689871,0.072862947,1.777576672,0.723567596,22.64530207,0.876747037,0.967533233,0.889423325,22.64530207,1.140579846,251,55004250
120.3726143,11.91805764,117.4465761,0.111001554,0.011510066,0.055395354,0.448609652,0.118031567,17.03163402,1.529899227,0.952100395,0.903203475,17.03163402,0.653637823,264,33534433
115.3346267,10.58445775,97.96519941,0.092207584,0.014126208,0.052339757,0.448609652,0.323836707,18.80487893,1.443664642,0.952841096,0.902593652,18.80487893,0.692681646,222,93578160
37.85738294,12.04283576,109.6884986,0.117400448,0.010565688,0.055053188,1.288387662,0.144755476,19.4017524,1.100608548,0.937380855,0.920331545,19.4017524,0.908588255,300,57469865
50.23473853,12.12110533,111.8613343,0.117388466,0.014087217,0.055053188,1.487207289,0.442876205,20.32482957,0.82675791,0.973562798,0.869394525,20.32482957,1.209543917,300,22846644
41.37025163,12.04278607,95.7731465,0.107264758,0.010058805,0.054787983,1.506428573,0.144652484,18.84402727,0.85615319,0.966755767,0.880517414,18.84402727,1.16801527,240,57271081
120.4421221,6.877025937,135.8175807,0.111703594,0.010026463,0.061192302,0.448609652,0.15625206,18.02188211,1.55790485,0.909090138,0.929674042,18.02188211,0.641887725,300,81829018
36.65583322,15.6259935,105.1901296,0.10526093,0.01092461,0.054534631,1.557409153,0.195456679,20.20476691,0.940822992,0.96219303,0.899488872,20.20476691,1.062899194,233,92539527
41.14546557,7.405520228,102.0633795,0.116255607,0.010250119,0.062132739,1.480737008,0.316132193,20.83536895,0.852460975,0.928776929,0.910321495,20.83536895,1.173074227,202,39525364
107.6525317,10.590818,107.5196689,0.092207584,0.010876343,0.052339757,0.293605095,0.323836707,22.53774672,2.233037445,0.873825224,0.957165083,22.53774672,0.447820524,300,91908887
120.2020973,10.590818,107.5196689,0.144401137,0.014251115,0.052339757,0.508917399,0.323836707,18.05641279,1.302094576,0.943599605,0.893889096,18.05641279,0.767993369,233,4527644
41.36259125,7.405520228,102.7964222,0.105668969,0.010250119,0.085619699,1.48014711,0.229687784,20.28302947,0.86644095,0.956369158,0.901230377,20.28302947,1.154146743,128,40175011
41.00790441,11.7234776,120.2784676,0.088048136,0.011305437,0.056141241,1.515196733,0.323245202,21.37469088,0.951483049,0.972519991,0.899576754,21.37469088,1.050990872,215,8507834
